30935;SILLON TURIN 3 CUERPOS CHENILLE/PANA;8599,00;SILLON                        ;TIENDAS TAPIHOUSE
27494;SILLON DUBAI;5899,00;SILLON                        ;TIENDAS TAPIHOUSE
30066;FUTTON MADISON EXT. 1.90 M. WENGUE;8999,01;SILLON                        ;MUEBLES GENOUD
11416;FUTON PORTLAND EXT.FULL 1.4 ROBLE-NOGAL;3999,00;SILLON                        ;MUEBLES GENOUD
29902;SILLON MARBELLA;7599,01;SILLON                        ;TIENDAS TAPIHOUSE
20654;PUFF PELOTA;569,00;SILLON                        ;TOMLUC
31502;FUTTON CON COLCHON TABACO;4199,00;SILLON                        ;OTA—O HERMANOS
31501;FUTTON CON COLCHON CEDRO;4199,00;SILLON                        ;OTA—O HERMANOS
24375;FUTTON OBERA EXT.70X1.90 ROBLE-NOGAL;3729,00;SILLON                        ;MUEBLES GENOUD
30934;SILLON ATENAS 3 CUERPOS;6999,00;SILLON                        ;TIENDAS TAPIHOUSE
31302;SILLON PARIS 2C. COMBINADO C/PATAS MADERA;7299,00;SILLON                        ;TOMLUC
30895;BUTACON L.VINTAGE ASIENTO/RESP.TAP.YACKARD BLANCO;2249,00;SILLON                        ;MUEBLES GENOUD
30894;BUTACON L.VINTAGE ASIENTO/RESP.TAP.JACKARD WENGUE;2249,00;SILLON                        ;MUEBLES GENOUD
18728;SILLON FIACA BKF;779,00;SILLON                        ;TOMLUC
28920;POLTRONA MOD. H-38 SILLON RELAX C/MECANISMO;7799,01;SILLON                        ;FRONTERA LIVING
31332;SILLON MOD. ROBIN;1229,00;SILLON                        ;ADAMOBILI SA
31225;POLTRONA MOD. PARATI ;3499,01;SILLON                        ;MARCHENA
18197;PUFF FIACA ANIMALITOS VARIOS;629,01;SILLON                        ;TOMLUC
18198;PUFF FIACA SILLON ADULTO;869,00;SILLON                        ;TOMLUC
22317;PUFF BKF INFANTIL;499,00;SILLON                        ;TOMLUC
23882;POLTRONA RELAX DOMUS;5099,00;SILLON                        ;FRONTERA LIVING
20718;PUFF COMODO;849,00;SILLON                        ;TIENDAS TAPIHOUSE
31226;MECEDORA TAPIZADA;2799,00;SILLON                        ;MARCHENA
16925;PUFF FIACA;559,00;SILLON                        ;TOMLUC
30759;SILLON PAULINO;2999,00;SILLON                        ;TOMLUC
30760;BANQUETA MATERA;1999,00;SILLON                        ;TOMLUC
29608;BUTACON L.VINTAGE ASIENTO/RESP.TAP.JACKARD ROB/NOG;2139,00;SILLON                        ;MUEBLES GENOUD
29800;SILLON GIRO;999,00;SILLON                        ;FRONTERA LIVING
30932;SILLON PARIS 2 CUERPO;5599,00;SILLON                        ;TIENDAS TAPIHOUSE
31711;SOFA AVELLINO 3 CUERPOS;8559,00;SOFA-CAMA                     ;TOMLUC
25056;FUTON PORTLAND EXT.1M. WENGUE;3459,00;SOFA-CAMA                     ;MUEBLES GENOUD
19744;SOFA CAMA BR;6129,00;SOFA-CAMA                     ;TIENDAS TAPIHOUSE
28039;COLCHON CUERINA C/RESORTE EXT.1.40;3249,00;SOFA-CAMA                     ;MUEBLES GENOUD
25057;COLCHON CUERINA 1 MTS. EXT.;1949,00;SOFA-CAMA                     ;MUEBLES GENOUD
11418;FUTON PORTLAND EXT.1 M.ROBLE-NOGAL;3299,00;SOFA-CAMA                     ;MUEBLES GENOUD
27318;SOFA CAMA MOD. ROCCO;5399,00;SOFA-CAMA                     ;FRONTERA LIVING
11420;FUTON PORTLAND EXT.70 M. ROBLE-NOGAL;2999,00;SOFA-CAMA                     ;MUEBLES GENOUD
24427;COLCHON CUERINA C/RESORTE 0.70X1.90 EXT;2429,00;SOFA-CAMA                     ;MUEBLES GENOUD
16967;COLCHON C/RESORTES EXTENSIBLE 0.70X1.90;1559,00;SOFA-CAMA                     ;MUEBLES GENOUD
20972;COLCHON CUERINA EXTENSIBLE 1.38X1.90;2269,00;SOFA-CAMA                     ;MUEBLES GENOUD
29799;SOFA CAMA PULLMAN;6599,00;SOFA-CAMA                     ;FRONTERA LIVING
27317;SOFA  MOD. UMMA;8449,01;SOFA-CAMA                     ;FRONTERA LIVING
29901;SOFA CAMA MOD. MALAGA;5199,01;SOFA-CAMA                     ;TIENDAS TAPIHOUSE
25544;FUTTON OBERA FULL 1.90X1.38;5799,00;SOFA-CAMA                     ;MUEBLES GENOUD
27316;SOFA CAMA MOD. CARLOS PAZ;5529,00;SOFA-CAMA                     ;FRONTERA LIVING
11422;COLCHON ALGODON FULL P/FUTON       ;2319,00;SOFA-CAMA                     ;MUEBLES GENOUD
13819;DIVAN CAMA370001-381001+MARINERAFUNDAS386002;4999,01;SOFA-CAMA                     ;MUEBLES PATRIA
15463;COLCHON ALGODON P/FUTTON CUERINA;2969,00;SOFA-CAMA                     ;MUEBLES GENOUD
15321;FUTTON MADISON EXT. 1.90 M. ROBLE-NOGAL;8499,00;SOFA-CAMA                     ;MUEBLES GENOUD
30766;SOFA FIORELLA 2C;6239,00;SOFA-CAMA                     ;FRONTERA LIVING
19475;FUTTON PORTLAND PARAISO FULL WENGUE;5119,00;SOFA-CAMA                     ;MUEBLES GENOUD
30761;SOFA AVELLINO 2 CUERPOS;6999,00;SOFA-CAMA                     ;TOMLUC
6552;FUTON PORTLAND FULL PARAISO LUSTRAD;4899,00;SOFA-CAMA                     ;MUEBLES GENOUD
22089;COLCHON  RESORTE CUERINA 1.90 X 1.38;3929,00;SOFA-CAMA                     ;MUEBLES GENOUD
23315;SOMMIER KING KOIL SPINE SUPPORT 1.80X2.00;6299,01;SOMMIER                       ;INDUCOL
25627;SOMMIER KING KOIL 0.90X1.90;2999,00;SOMMIER                       ;INDUCOL
21909;SOMMIER KING KOIL 1.00X1.90;3299,00;SOMMIER                       ;INDUCOL
31429;SOMMIER KOLORS 1.00X1.90 VIOLETA;1699,00;SOMMIER                       ;COLCHONES MEYER
27393;SOMMIER KOLORS BLUE E 0.90X1.90;1599,00;SOMMIER                       ;COLCHONES MEYER
21903;SOMMIER INDUCOL 0.90X1.90;1999,00;SOMMIER                       ;INDUCOL
26520;SOMMIER KING KOIL 0.80 X 1.90;2899,00;SOMMIER                       ;INDUCOL
31428;SOMMIER KOLORS 0.80X1.90 VIOLETA;1519,00;SOMMIER                       ;COLCHONES MEYER
27394;SOMMIER KOLORS BLUE E 1.00X1.90;1799,00;SOMMIER                       ;COLCHONES MEYER
23395;SOMMIER KING KOIL 1 X 2 SPINE SUPPORT;2599,00;SOMMIER                       ;INDUCOL
27386;SOMMIER KOLORS ORANGE E 0.80X1.90;1589,00;SOMMIER                       ;COLCHONES MEYER
27392;SOMMIER KOLORS BLUE E 0.80X1.90;1589,00;SOMMIER                       ;COLCHONES MEYER
27391;SOMMIER KOLORS GREEN E 1.00X1.90;1799,00;SOMMIER                       ;COLCHONES MEYER
27388;SOMMIER KOLORS ORANGE E 1.00X1.90;1799,00;SOMMIER                       ;COLCHONES MEYER
18267;SOMMIER KING KOIL 1.60 X 2.00;5899,00;SOMMIER                       ;INDUCOL
18413;SOMMIER INDUCOL 0.80X1.90;1999,00;SOMMIER                       ;INDUCOL
18268;SOMMIER INDUCOL 1.40 X 1.90;2699,00;SOMMIER                       ;INDUCOL
18266;SOMMIER KING KOIL 1.40 X 1.90;4100,00;SOMMIER                       ;INDUCOL
31717;ASPIRADORA MOD. MO1523AR;1699,00;ASPIRADORA   ;MOULINEX
30574;ASPIRADORA MOD. VCBD2040;2499,00;ASPIRADORA   ;BLACK Y DECKER
30494;ASPIRADORA MOD. VCBD8521;1999,00;ASPIRADORA   ;BLACK Y DECKER
30337;ASPIRADORA MOD. 8924;1519,00;ASPIRADORA   ;ATMA
20897;ASPIRADORA MOD. AS-8941;1999,00;ASPIRADORA   ;ATMA
31590;ASPIRADORA ART. AS8991;4399,00;ASPIRADORA   ;ATMA
30573;ASPIRADORA MOD. VCBD602;1699,00;ASPIRADORA   ;BLACK Y DECKER
30575;ASPIRADORA MOD. VCBD8080;2999,00;ASPIRADORA   ;BLACK Y DECKER
31381;ASPIRADORA DUO 2 EN 1;2299,00;ASPIRADORA   ;SMART-TEK
30495;ASPIRADORA MOD. ROBOT AVA;4999,01;ASPIRADORA   ;SMART-TEK
31588;ASPIRADORA INALAMBRICA MOD. NW4860SPT-AR;799,00;ASPIRADORA   ;BLACK Y DECKER
31591;ASPIRADORA ART. AS8925;2099,00;ASPIRADORA   ;ATMA
31127;ASPIRADORA MOD. MINI AVA;3799,00;ASPIRADORA   ;SMART-TEK
29410;ASPIRADORA INALAMBRICA MOD. CHV7202;949,00;ASPIRADORA   ;BLACK Y DECKER
31220;ASPIRADORA MOD. CCR-2000;2799,00;ASPIRADORA   ;CANDY
31219;ASPIRADORA MOD. CFV-1800;2299,00;ASPIRADORA   ;CANDY
30477;ASPIRADORA MOD. LA-800;1819,01;ASPIRADORA   ;LILIANA
25930;LUSTRASPIRADORA MOD. LL-210;1399,00;LUSTRASPIRADORAS;LILIANA
31627;LUSTRASPIRADORA ART. LL-220;1659,01;LUSTRASPIRADORAS;LILIANA
31631;COLUMNA POTENCIADA 3000 NVO. MODELO;11999,00;ACCESORIOS                    ;KYMYKO
30589;COMBO POTENCIA SB-8300+PARLANTE G-15 (INCLUYE CABL;13799,00;ACCESORIOS                    ;PROCO
28158;COLUMNA POTENCIADA 1070;4699,01;ACCESORIOS                    ;KYMYKO
28016;COLUMNA POTENCIADA 2000 USB;7299,01;ACCESORIOS                    ;KYMYKO
28017;COLUMNA POTENCIADA 3000 USB;9249,00;ACCESORIOS                    ;KYMYKO
30351;"COMBO Q-8 BT(2BAFLES 15""+CONSOLA 8 CAN.+2 MICROFON";12619,00;ACCESORIOS                    ;RECK
29778;AURICULAR MOD. SHQ-4200 NARANJA;349,00;AURICULARES;PHILIPS
30587;AURICULAR MOD. EUHP-320 CALI MDQ WHITE/RED;349,00;AURICULARES;EUROCASE
30411;AURICULAR BLUETOOTH MOD. BT-101;699,00;AURICULARES;STROMBERG CARLSON
28345;AURICULAR MOD. FLUO;189,00;AURICULARES;STROMBERG CARLSON
28688;AURICULAR MOD. HP-8713;249,01;AURICULARES;STROMBERG CARLSON
29269;AURICULAR MOD. EUHP-320 CALI MDQ BLACK/RED;349,00;AURICULARES;EUROCASE
28687;AURICULAR MOD. HP-8711 STEREO;259,00;AURICULARES;STROMBERG CARLSON
31463;AURICULAR MOD. H-750P;989,01;AURICULARES;EDIFIER
28689;AURICULAR MOD. HP-8715;249,01;AURICULARES;STROMBERG CARLSON
31462;AURICULAR MOD. K-820 C/MICROFONO;679,00;AURICULARES;EDIFIER
31316;AURICULAR MOD. HP-77 BS - BLANCO-ROSA;219,00;AURICULARES;NOBLEX
31317;AURICULAR MOD. HP-77 WG - BLANCO-ROSA;219,00;AURICULARES;NOBLEX
30318;AURICULAR MOD. HP-330;379,00;AURICULARES;NOBLEX
31313;AURICULAR MOD. HP-99 SB NEGRO-AZUL;279,00;AURICULARES;NOBLEX
30317;AURICULAR MOD. HP-77 WS ;229,00;AURICULARES;NOBLEX
31315;AURICULAR MOD. HP-99 SO - NEGRO-NARANJA;279,00;AURICULARES;NOBLEX
31314;AURICULAR MOD. HP-99 SC - NEGRO-CIRTUS;279,00;AURICULARES;NOBLEX
30161;AURICULAR MOD. COMMAND;369,00;AURICULARES;ACEGAME
30415;HOME THEATRE 5.1 MOD. HTG-902;1859,01;HOME THEATRE;STROMBERG CARLSON
31729;HOME THEATRE MOD. HTG-802;2699,00;HOME THEATRE;STROMBERG CARLSON
31728;HOME THEATRE MOD. HTG-801;2999,00;HOME THEATRE;STROMBERG CARLSON
31065;HOME THEATRE 5.1 MOD. HTG-901;1499,00;HOME THEATRE;STROMBERG CARLSON
30046;MINI MOD. MC-202 C/DVD;3699,01;MINICOMPONENTE                ;STROMBERG CARLSON
30414;MULTIREPRODUCTOR MOD. DJ-100;2299,00;MINICOMPONENTE                ;STROMBERG CARLSON
30326;SISTEMA BLUETOOTH 36 BT;1249,00;MINICOMPONENTE                ;PHILCO
31460;SISTEMA MULTIFUNCION AUDIO FREEDOM 12;9829,00;MINICOMPONENTE                ;RECK
30350;MINI MOD. FX-50X;11299,00;MINICOMPONENTE                ;PHILIPS
30705;MINI MOD. MNX150BT;3549,00;MINICOMPONENTE                ;NOBLEX
30348;MINI MOD. FX-20X;5999,01;MINICOMPONENTE                ;PHILIPS
30349;MINI MOD. FX-30X;7999,00;MINICOMPONENTE                ;PHILIPS
30047;MP4 MOD. MP-151 8GB;579,00;MP3 / MP4;STROMBERG CARLSON
30048;MP4 MOD. MP-252 8 GB;599,00;MP3 / MP4;STROMBERG CARLSON
28088;PARLANTE PORTATIL MOD. DS-05;549,00;MP3 / MP4;STROMBERG CARLSON
31063;MP4 MOD. MP-301BT-8GB;699,00;MP3 / MP4;STROMBERG CARLSON
21786;MP6 MOD. 962GK;599,00;MP3 / MP4;ASAHI
31064;MP4 MOD. MP-464BT - 8GB;749,00;MP3 / MP4;STROMBERG CARLSON
21769;MP5 MOD. 924GK;699,00;MP3 / MP4;ASAHI
24007;MP3 MOD. NATIVE 2GB;299,00;MP3 / MP4;NOBLEX
21468;MP5 MOD. MP922GK/MP925GK 2GB;699,00;MP3 / MP4;ASAHI
30299;MP4 8GB+AURICULAR MOD. SLICK II;859,00;MP3 / MP4;STROMBERG CARLSON
30267;RADIOG. MOD. MDX-1530;939,00;RADIOGRABADORES               ;SANYO
29444;RADIOG. MOD. MDX-1100;749,00;RADIOGRABADORES               ;SANYO
28686;RADIOG. MOD. BOOMBOX DS-06;799,01;RADIOGRABADORES               ;STROMBERG CARLSON
30268;RADIOG. MOD. MDX-1600;1219,00;RADIOGRABADORES               ;SANYO
31319;RADIOG. MOD. CDR-1529U;1059,00;RADIOGRABADORES               ;NOBLEX
30323;RADIOG. MOD. CDR-1299;1119,00;RADIOGRABADORES               ;NOBLEX
24156;RADIOG. MOD. ARG1837;1499,00;RADIOGRABADORES               ;PHILIPS
27400;RADIO PORTATIL MOD. RA-7818;559,00;RADIOS PORTATILES             ;STROMBERG CARLSON
28685;RADIO PORTATIL MOD. RA-P02 AM-FM;249,01;RADIOS PORTATILES             ;STROMBERG CARLSON
29175;RADIO PORTATIL MOD. RP-600;149,00;RADIOS PORTATILES             ;NOBLEX
27837;RADIO PORTATIL AM-FM MOD. RD-P21;329,00;RADIOS PORTATILES             ;STROMBERG CARLSON
27836;RADIO PORTATIL AM-FM MOD. RA-P01;199,00;RADIOS PORTATILES             ;STROMBERG CARLSON
30264;RADIO PORTATIL MOD. RX40M;639,00;RADIOS PORTATILES             ;NOBLEX
30266;RADIO PORTATIL MOD. RP700;319,00;RADIOS PORTATILES             ;NOBLEX
30132;BAFLE RXA+15+P660UD;7449,00;SINTOAMPLIFICADORES           ;BLG
30131;BAFLE RXA-12-P650U;6299,01;SINTOAMPLIFICADORES           ;BLG
30315;BAFLE POTENCIADO MOD. G-15-P;7459,00;SINTOAMPLIFICADORES           ;PROCO
31727;AUTOESTEREO MOD. 9001;1249,00;AUTO-STEREO                   ;STROMBERG CARLSON
30427;AUTOESTEREO MOD. DEHX-1750UB;2199,01;AUTO-STEREO                   ;PIONEER
31651;AUTOESTEREO MOD. CEM-2220BT;2499,00;AUTO-STEREO                   ;PHILIPS
29539;AUTOESTEREO MOD. CSP-5500;1249,00;AUTO-STEREO                   ;PHILCO
30429;AUTOESTEREO MOD. MVH-075UB;1799,00;AUTO-STEREO                   ;PIONEER
30295;AUTOESTEREO MOD. SC-6000;899,01;AUTO-STEREO                   ;STROMBERG CARLSON
30133;AUTOESTEREO MOD. CSP-5700BT;1399,00;AUTO-STEREO                   ;PHILCO
30320;AUTOESTEREO MOD. NXC-929;1249,00;AUTO-STEREO                   ;NOBLEX
30319;AUTOESTEREO MOD. NXC-939BT;1549,01;AUTO-STEREO                   ;NOBLEX
28284;BALANZA COCINA MOD. BC7203;379,00;BALANZA DE COCINA             ;ATMA
28285;BALANZA COCINA MOD. BC7103;359,01;BALANZA DE COCINA             ;ATMA
30699;BALANZA COCINA ART. 4001;499,00;BALANZA DE COCINA             ;EIFFEL
13017;BALANZA DE COCINA ART. KCI-3417    ;279,00;BALANZA DE COCINA             ;ASPEN
18443;BALANZA COCINA MOD. EK-3052;469,00;BALANZA DE COCINA             ;ASPEN
31746;BALANZA COCINA MOD. 3004;519,01;BALANZA DE COCINA             ;EIFFEL
28647;BALANZA BA—O MOD. BA7603;429,01;BALANZAS DE BANO              ;ATMA
30347;BALANZA PERSONAL MOD. SCG-430;479,00;BALANZAS DE BANO              ;GA-MA
30077;BALANZA BA—O MOD. 7503E;529,00;BALANZAS DE BANO              ;ATMA
18441;BALANZA PERSONAL MOD. BR-9706-71;349,00;BALANZAS DE BANO              ;ASPEN
29659;BALANZA PERSONAL MOD. SCF-2000;619,00;BALANZAS DE BANO              ;GA-MA
29658;BALANZA PERSONAL MOD. SCF-5000;799,00;BALANZAS DE BANO              ;GA-MA
28560;BALANZA PERSONAL MOD. SCF3000;719,01;BALANZAS DE BANO              ;GA-MA
19245;BALANZA PERSONAL MOD. BR-9706-77;349,00;BALANZAS DE BANO              ;ASPEN
20957;BALANZA PERSONAL MOD. 9877;849,00;BALANZAS DE BANO              ;ASPEN
20958;BALANZA PERSONAL MOD. EKS9522;629,01;BALANZAS DE BANO              ;ASPEN
26654;BALANZA PERSONAL MOD. EKS-9565;569,00;BALANZAS DE BANO              ;ASPEN
20956;BALANZA PERSONAL MOD. EKS8873N;499,00;BALANZAS DE BANO              ;ASPEN
20955;BALANZA PERSONAL MOD. EKS8873B;499,00;BALANZAS DE BANO              ;ASPEN
31513;BATIDORA C/BOWL MOD. BF-MI200BP;929,00;BATIDORAS CON PIE             ;BKF
31736;BATIDORA MOD. BP8755E;5999,00;BATIDORAS CON PIE             ;ATMA
30134;BATIDORA C/BOWLS MOD. AB-667;969,00;BATIDORAS CON PIE             ;LILIANA
13416;BATIDORA C/BOLS MOD. 1564;1459,01;BATIDORAS CON PIE             ;PHILIPS
29896;BATIDORA PIE MOD. HM1501AR;1099,01;BATIDORAS CON PIE             ;MOULINEX
25483;BATIDORA C/BOWLS MOD. MX-900;1199,00;BATIDORAS CON PIE             ;BLACK Y DECKER
29952;BATIDORA C/BOWL+PICAD+LIC+BAT.MAN MOD. AB-668;969,00;BATIDORAS CON PIE             ;LILIANA
31237;BATIDORA MANO MOD. 8745E;999,01;BATIDORAS MANUALES            ;ATMA
29895;BATIDORA MANO MOD. HM1401AR;799,00;BATIDORAS MANUALES            ;MOULINEX
10712;BATIDORA MOD. 1455/1562            ;1039,00;BATIDORAS MANUALES            ;PHILIPS
31196;BATIDORA DE MANO ART. E-260;539,01;BATIDORAS MANUALES            ;EIFFEL
29457;BATIDORA MANO MOD. BF-M1200B;599,00;BATIDORAS MANUALES            ;BKF
31076;BATIDORA MANO MOD. BM8735;719,01;BATIDORAS MANUALES            ;ATMA
31685;CASCO BIKE/ROLLER ART. MT012;349,00;ACCESORIOS                    ;MICROBELL
30822;BICICLETA ART.KLT X-12 ROD. 12 VARON;2199,01;BIC.ROD.12                    ;X-TERRA
29084;BICICLETA  ART. SPACE 12;2398,99;BIC.ROD.12                    ;X-TERRA
21398;BICICLETA ART. 127001/011 ROD. 12 BEN 10;1399,00;BIC.ROD.12                    ;UNIBIKE SA
18554;"BICICLETA ART. 122000 ROD. 12"" BARBIE";2699,01;BIC.ROD.12                    ;UNIBIKE SA
30118;BICICLETA VIPER ART. VP12;1929,01;BIC.ROD.12                    ;MUSETTA
23763;BICICLETA ART. 127011 ROD. 12 BEN 10;1639,01;BIC.ROD.12                    ;UNIBIKE SA
21396;BICICLETA  ART.123031 ROD. 12 WINNIE POOH;1899,00;BIC.ROD.12                    ;UNIBIKE SA
26956;BICICLETA BETTY BLUE ART. 399;2169,00;BIC.ROD.12                    ;MUSETTA
20709;"BICICLETA  ART. 120020 ROD. 12"" VARON";1299,00;BIC.ROD.12                    ;UNIBIKE SA
24932;BICICLETA ART. KMX-120 ROD. 12 ACERO;2999,00;BIC.ROD.12                    ;KAWASAKI
30826;BICICLETA ART. ROCK STAR ROD. 12 NENA;2399,01;BIC.ROD.12                    ;X-TERRA
20713;BICICLETA ART. 123061 ROD. 12 PRINCESAS;2129,00;BIC.ROD.12                    ;UNIBIKE SA
23774;BICICLETA ART. 120120 SIN PEDAL;299,00;BIC.ROD.12                    ;UNIBIKE SA
21422;BICICLETA ART. 123041 ROD. 12 POWER RANGER;1899,00;BIC.ROD.12                    ;UNIBIKE SA
19692;"BICICLETA ART.  125001 ROD. 12"" HOTWHEELS";2129,00;BIC.ROD.12                    ;UNIBIKE SA
24677;BICICLETA ART. 124011 SPIDERMAN EVA;2129,00;BIC.ROD.12                    ;UNIBIKE SA
28166;BICICLETA ART. 122001 ROD. 12 BARBIE;2129,00;BIC.ROD.12                    ;UNIBIKE SA
21397;BICICLETA ART. 123070 ROD. 12 CARS;2129,00;BIC.ROD.12                    ;UNIBIKE SA
20710;BICICLETA ART. 120022 ROD. 12 DAMA;1299,00;BIC.ROD.12                    ;UNIBIKE SA
21395;BICICLETA ART. 123021 ROD. 12 MINNIE;1899,00;BIC.ROD.12                    ;UNIBIKE SA
21394;BICICLETA ART. 123001 ROD. 12 MICKEY;1899,00;BIC.ROD.12                    ;UNIBIKE SA
30823;BICICLETA ART.KLT X-16 ROD. 16 VARON;2399,01;BIC.ROD.16                    ;X-TERRA
26950;BICICLETA ART. SPACE 16/OTUR 16;2699,00;BIC.ROD.16                    ;X-TERRA
26957;BICICLETA BETTY BLUE ART. 402;2329,00;BIC.ROD.16                    ;MUSETTA
30824;BICICLETA ART.KLTX-20 ROD. 20 VARON;2599,00;BIC.ROD.16                    ;X-TERRA
23764;BICICLETA ART. 163061/060 ROD. 16 PRINCESS;2899,01;BIC.ROD.16                    ;UNIBIKE SA
26025;BICICLETA ART. 167011 ROD. 16 BEN-10;2299,00;BIC.ROD.16                    ;UNIBIKE SA
29085;BICICLETA VIPER ART. VP16;2199,01;BIC.ROD.16                    ;MUSETTA
28167;BICICLETA ART. 162001 ROD. 16 BARBIE;2899,00;BIC.ROD.16                    ;UNIBIKE SA
24933;BICICLETA ART. KMX-160 ROD. 16 ACERO;3099,00;BIC.ROD.16                    ;KAWASAKI
23775;BICICLETA ART. 160040 ROD. 16 BMX FULL;2699,00;BIC.ROD.16                    ;UNIBIKE SA
30827;BICICLETA ART. ROCK STAR ROD. 16 NENA;2579,01;BIC.ROD.16                    ;X-TERRA
22403;BICICLETA ART. 164010 ROD. 16 SPIDERMAN;2899,01;BIC.ROD.16                    ;UNIBIKE SA
24939;BICICLETA ART. 168000 ROD. 16 HELLO KITTY;3449,00;BIC.ROD.16                    ;UNIBIKE SA
18559;"BICICLETA ART. 163041/163040 ROD 16"" POWER RANGERS";2699,01;BIC.ROD.16                    ;UNIBIKE SA
18571;"BICICLETA ART. 163020/169020 MINNIE ROD. 16""";2699,01;BIC.ROD.16                    ;UNIBIKE SA
18557;"BICICLETA ART. 160021ROD. 16"" ";2229,00;BIC.ROD.16                    ;UNIBIKE SA
18558;"BICICLETA ART. 163000/169000 ROD. 16"" MICKEY";2699,01;BIC.ROD.16                    ;UNIBIKE SA
19141;"BICICLETA ART. 163031/163030 ROD.16"" WINNIE THE PO";1719,00;BIC.ROD.16                    ;UNIBIKE SA
19696;"BICICLETA ART.  160022 ROD. 16"" NENA";2229,00;BIC.ROD.16                    ;UNIBIKE SA
18565;"BICICLETA ART. 160020 ROD. 16"" VARON";2499,00;BIC.ROD.16                    ;UNIBIKE SA
23776;BICICLETA ART. 200075 ROD. 20 FREESTYLE PINTADA;3269,00;BIC.ROD.20                    ;UNIBIKE SA
26958;BICICLETA BETTY BLUE ART. 410;2429,00;BIC.ROD.20                    ;MUSETTA
20467;BIC. ART. SPACE 20/OTUR 20;2999,01;BIC.ROD.20                    ;X-TERRA
30825;BICICLETA FREESTYLE 3P. PINTADA;3449,00;BIC.ROD.20                    ;X-TERRA
22125;BICICLETA ART. 206010 PLAYERA ROD. 20;2699,00;BIC.ROD.20                    ;UNIBIKE SA
28168;BICICLETA ART. 208000 ROD. 20 HELLO KITTY;2919,00;BIC.ROD.20                    ;UNIBIKE SA
18560;"BICICLETA ART. 202000 ROD 20"" BARBIE";3649,00;BIC.ROD.20                    ;UNIBIKE SA
30119;BICICLETA VIPER ART. VP20;2329,00;BIC.ROD.20                    ;MUSETTA
30828;BICICLETA ART. ROCK STAR ROD. 20 NENA;2669,01;BIC.ROD.20                    ;X-TERRA
23783;BICICLETA ART. KMX-201 FREESTYLE ALUMNIO;6899,00;BIC.ROD.20                    ;KAWASAKI
23782;BICICLETA ART. KMX-200 FREESTYLE ACERO;4749,00;BIC.ROD.20                    ;KAWASAKI
18566;"BICICLETA ART. 200020 ROD. 20"" VARON";2699,00;BIC.ROD.20                    ;UNIBIKE SA
19697;"BICICLETA ART.  200022 ROD. 20"" NENA";2699,00;BIC.ROD.20                    ;UNIBIKE SA
30022;BICICLETA ART. KST-210 ROD.20 DBE. SUSPENSION;4499,00;BIC.ROD.20                    ;KAWASAKI
27898;BICICLETA ART. KMX-210 ROD. 20 ALUMINIO;3429,01;BIC.ROD.20                    ;KAWASAKI
26955;BICICLETA SPACE GIRL 24;2799,00;BIC.ROD.24                    ;X-TERRA
26954;BICICLETA SPACE VARON 24;2799,00;BIC.ROD.24                    ;X-TERRA
30121;BICICLETA CROSS  ART. FT24 DAMA;2629,00;BIC.ROD.24                    ;MUSETTA
30120;BICICLETA VIPER ART. VP24;2629,00;BIC.ROD.24                    ;MUSETTA
97;BIC.ART.101047 UNISEX ROD.26       ;3099,02;BIC.ROD.26 PASEO/CITY BIKE    ;MUSETTA
11687;BIC.ART.102046 BARRANQUERA ROD.26DA;3339,00;BIC.ROD.26 PASEO/CITY BIKE    ;MUSETTA
29285;BICICLETA ART. 0HOL28;3698,99;BIC.ROD.26 PASEO/CITY BIKE    ;X-TERRA
30339;BICICLETA ART. KXG-430 DOLPHIN PASEO DAMA;5229,00;BIC.ROD.26 PASEO/CITY BIKE    ;KAWASAKI
21975;BICICLETA URBANA ART. 16URDA;3199,00;BIC.ROD.26 PASEO/CITY BIKE    ;MUSETTA
4878;BIC.ART.102042 BARRANQUERA ROD.26VA;3339,00;BIC.ROD.26 PASEO/CITY BIKE    ;MUSETTA
26561;BICICLETA ART. KXG-415 - 6 VELOCIDADES TX-50;5899,00;BIC.ROD.26 PASEO/CITY BIKE    ;KAWASAKI
11689;BIC.ART.102049 PLAYERA ROD.26 FULL ;2999,00;BIC.ROD.26 PLAYERA            ;MUSETTA
28231;BICICLETA ART. PL26 PLAYERA ECONOMICA;2949,00;BIC.ROD.26 PLAYERA            ;X-TERRA
18966;BICICLETA  ART.266010 PLAYERA VARON;2249,00;BIC.ROD.26 PLAYERA            ;UNIBIKE SA
21648;BIC. ART 103 PLAYERA;3039,00;BIC.ROD.26 PLAYERA            ;MUSETTA
28796;BICICLETA ART. KBC-100 ROD. 26 PLAYERA;3929,00;BIC.ROD.26 PLAYERA            ;KAWASAKI
25960;BICICLETA URBANA ART. 26URDA;3429,01;BIC.ROD.26 T.T.18 VEL         ;MUSETTA
22127;BICICLETA ART. 260550DAMA ROD. 26 18 VEL;2299,00;BIC.ROD.26 T.T.18 VEL         ;UNIBIKE SA
22734;BICICLETA ART. 260550VARON ROD. 26 18 VEL;2799,01;BIC.ROD.26 T.T.18 VEL         ;UNIBIKE SA
30833;BICICLETA ART. KCR705 21 VEL. C/SUSP;8399,00;BIC.ROD.26 T.T.21 VEL.        ;X-TERRA
20062;"BICICLETA ART. 263070 ROD. 26"" TX-50 21VEL";4349,01;BIC.ROD.26 T.T.21 VEL.        ;UNIBIKE SA
